p.project_no,项目名称,项目类型,pe.work_model,所属组织,o.org_code
11707,重庆北碚万达广场项目,0,4,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
712,崇州万达广场项目,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
1008461,西南分公司联合体,1,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
65451,绵阳远大美域三期房屋建筑安装工程施工总承包工程,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
28334,九宾（一期）项目D地块,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
820110,亳州市谯城区万达工程建设项目,NULL,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
1004072,祁连山路学校二期（小学）项目,0,4,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
102444,绵阳远大三期（办公用品专用）,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
77578,永川万达广场项目B1B2,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
25197,成都万达文化旅游城项目,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
111076,成都东软教育健康科技实训基地项目,0,4,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
102656,成都文旅城七期A2-11/12地块总承包,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
90007,重庆映月台项目总承包工程,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
1023789,西安丝路创智谷金融中心商业综合项目一标段,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
1022309,创新创业孵化中心及配套便民设施项目,0,2,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
76378,成都鑫苑城项目4#、6#地块施工总承包工程,0,5,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
80524,中国摩（重庆）项目三期、四期（娱乐综合体）总承包工程,0,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
817137,绵阳远大美域三期项目建筑工程总承包-劳务,NULL,NULL,中建一局集团第一建筑有限公司西南分公司,00010100004300080175
